1.0	20191127-203150_356_live.pkl	Jojo Rabbit	The seeker enjoys satire movies and is interested in movies that are unlike others he/she has seen. He/she likes Rebel Wilson and Scarlett Johansson, and has watched Theon Greyjoy in other contents.	Jojo Rabbit|The Brothers Grimsby|War on Everyone|Deadpool|Deadpool 2|Isn't It Romantic|The Nice Guys|Seven Psychopaths|Sausage Party|Sorry to Bother You	[Ingrid Goes West|The Brothers Grimsby|War on Everyone|Deadpool|Isn't It Romantic|Hunt for the Wilderpeople|How to Be Single|Movie 43|The Starving Games|Wilson|Don Jon|The Huntsman: Winter's War|The Nice Guys|The Huntsman: Winter's War|Deadpool 2|Suicide Squad|Austin Found|Like for Likes|Rough Night|Struck by Lightning|Fifty Shades of Grey|The Nice Guys|Star Wars: The Rise of Skywalker|The King's Man|Jojo Rabbit|Velvet Buzzsaw|A Million Ways to Die in the West|The Boss|Long Shot|Lost in London|The Hunger Games: Mockingjay - Part 2|Star Wars: The Last Jedi|Young Adult|Rogue One: A Star Wars Story|Snow White and the Huntsman|Dear White People|Lady Bird|Suburbicon|The Hunger Games: Mockingjay - Part 1|Splinterheads|Dirty Grandpa|The Skeleton Twins|The Nice Guys|Sleeping with Other People|Atomic Blonde|Crazy, Stupid, Love.|Jexi|Buttwhistle|Robin Hood|Pitch Perfect 3|The Interview|Seven Psychopaths|Minions|Scott Pilgrim vs. the World|Fifty Shades of Black|Kong: Skull Island|Bucky Larson: Born to Be a Star|Sorry to Bother You|Keeping Up with the Joneses|Trash Fire|Mortdecai|Thor: Ragnarok|The House|Johnny English|Sausage Party|My Brother the Pig|Trainwreck|Mad Max: Fury Road|Hail, Caesar!|Some Girl(s)|Selfie|Knives Out|The Other Woman|Mortal Engines|Special Correspondents|Widows|Someone Marry Barry|Spy|Damsels in Distress|The Nice Guys|Us|Tomorrowland|The Hateful Eight|The Bad Batch|The Girl in the Spider's Web|Ralph Breaks the Internet|Killing Gunther|Lola Versus|Starry Eyes|Phantom Thread|Bridesmaids|Mono|Crazy Rich Asians|The Comedy|The Hustle|I Don't Feel at Home in This World Anymore|Brother Nature|Gravy|Dinner for Schmucks|A Bird of the Air]
0.0	20191126-112230_370_live.pkl	Joker	The seeker likes psychological thrillers and enjoyed the movie 'The Silence of the Lambs'. They also love the movie 'Taxi Driver' starring De Niro.	Zodiac|Shutter Island|Hannibal|American Psycho|Taxi Driver|Cape Fear|Heat|Memento|Seven Psychopaths|Nightcrawler	[Taxi Driver|Copycat|Collateral|Search and Destroy|Suspect|True Confessions|Usual Suspects, The|Zodiac|Mr. Brooks|American Psycho|Identity|Righteous Kill|Cape Fear|Never Talk to Strangers|Stone|Light Sleeper|Somewhere Tonight|Taking Lives|Good Will Hunting|Taxi 4|The Devil's Advocate|Taxi|Night on Earth|Silent Fall|Mean Streets|Guy|Still of the Night|Goodfellas|Memento|Shutter Island|Hannibal|Salinger|Heat|Edmond|As Good as It Gets|Night and the City|Obsession|Raising Cain|Giallo|Ripley's Game|Basic Instinct|Deceiver|Diary of a Hitman|Blind Date|To Catch a Killer|The Calling|The Nice Guys|Awakenings|Body Double|Bobby Deerfield|Seeking Justice|Analyze This|Delusion|Angel Heart|The Alphabet Killer|The Stalker|Follow Me Quietly|Cleaner|Mindhunters|Finding Forrester|Compulsion|Downtown|Chained|Witness|Phone Booth|Fear and Loathing in Las Vegas|In the Cut|Destiny Turns on the Radio|Dreamkiller|Midnight Run|Drive|Taxi 2|Motherless Brooklyn|Whispers in the Dark|Scream|Solace|Following|Drive Angry|Mad Dog and Glory|Answers to Nothing|Nightcrawler|Snake Eyes|Rain Man|New Rose Hotel|Crash|Dangerous Game|Seven Psychopaths|Taxi|Looker|Night Flier|A Walk Among the Tombstones|Eye of the Beholder|Runaway Jury|Barton Fink|Silent Running|Take Me Home|Dream Lover|Little Miss Sunshine|Grosse Pointe Blank|Cutter's Way]
0.0	20191203-130241_511_live.pkl	Being John Malkovich	The seeker is interested in watching a comedy, particularly movies that are witty and goofy. He/she likes Monty Python and the Holy Grail. He/she has no preference for the movie's country of origin and likes surreal elements in movies.	Monty Python and the Holy Grail|Monty Python's Life of Brian|Spaceballs|Hot Fuzz|This Is Spinal Tap|The Big Lebowski|Time Bandits|Shaun of the Dead|Johnny English|Arizona Dream	[Monty Python and the Holy Grail|Monty Python and the Holy Grail|Monty Python's Life of Brian|Johnny English|Hector and the Search for Happiness|Big Lebowski, The|Dinner for Schmucks|Mortdecai|The Conquerors|The Pope Must Die|Death at a Funeral|Spaceballs|Bedazzled|Funny About Love|Shaun of the Dead|Death at a Funeral|The Grand Budapest Hotel|The Hippopotamus|Someone Marry Barry|King Ralph|This Is Spinal Tap|Pure Luck|Romantic Comedy|Dracula: Dead and Loving It|Search and Destroy|The Rainbow Thief|Bastille Day|Don Verdean|Arizona Dream|Arthur|Anomalisa|Carry on Cruising|Mallrats|Hot Fuzz|Time Bandits|Bean|Drop Dead Fred|Dean Spanley|Down to Earth|Looking for Palladin|Indiana Jones and the Last Crusade|The Twelve Gold Medallions|Get to Know Your Rabbit|Mr. Magoo|Johnny English Reborn|Get Smart|Fear and Loathing in Las Vegas|Funny Bones|Haunted Honeymoon|Funny People|Ivanhoe|Zelig|Vive la France|The Sweet Escape|Goltzius and the Pelican Company|Four Weddings and a Funeral|O Brother, Where Art Thou?|Moonwalkers|The Adventures of Barry McKenzie|Bastille Day|Death to Smoochy|Bedazzled|Alan Partridge|Favorite Deadly Sins|Rhinoceros|Round Trip to Heaven|Just the Ticket|Taxidermia|MacGruber|Wholly Moses|Stranger Than Paradise|A Very Murray Christmas|Spud 2: The Madness Continues|Die Laughing|Carry On Again Doctor|Seven Psychopaths|Chevalier|Robin Hood: Men in Tights|Odette Toulemonde|Mauvais esprit|Gulliver's Travels|Valiant|Mr. Bean's Holiday|Harold and Maude|The Wilde Wedding|The Importance of Being Earnest|Dr. Phibes Rises Again|Dulcy|Absolutely Anything|Four Rooms|Splitting Heirs|Heavy Weather|Les barons|Toys|Contact High|Kill Me Please|Pipe Dream|Odd Job|Mike Birbiglia: Thank God for Jokes|Carry On Up The Jungle]
0.0	20191130-010706_695_live.pkl	How to Train Your Dragon: The Hidden World	The seeker is looking for a comedy or action movie to watch with a group of friends. They prefer something with mostly comedy and a bit of action, similar to the movie 'Tag'. They don't like rom-coms.	Game Night|22 Jump Street|21 Jump Street|Spy|Good Boys|Zombieland|Zombieland: Double Tap|The Nice Guys|Deadpool|Jumanji: The Next Level	[Tag|Game Night|Kick|Bounty Hunters|22 Jump Street|Hunterrr|21 Jump Street|Spy|Let's Be Cops|Housefull 3|Tamasha|Bang Bang|Killing Gunther|Classmates|Grown Ups|Happy New Year|Like for Likes|Superbad|3 Idiotas|Free Fire|SelfieParty|Zombieland|Kick|Zombieland: Double Tap|All The Best|Bad Boys for Life|Brahman Naman|Range 15|Ride Along|Jolly LLB 2|Snatched|Tamo Junto|Good Boys|Murder Party|Twenty|Win It All|Gotcha!|Jumanji: The Next Level|Go Goa Gone|Suicide Squad|Dishoom|Cop Out|Five|Scouts Guide to the Zombie Apocalypse|Perfect Strangers|Deadpool|Homies|Everybody Wants Some!!|Karachi se Lahore|Big Match|Someone Marry Barry|Compadres|Get the Girl|Paul Blart: Mall Cop 2|Action Jackson|The D Train|We the Party|MacGruber|This Means War|Get Hard|30 Minutes or Less|The Nice Guys|Girls Trip|Triple 9|Ghost Team|Going to Brazil|The Wedding Ringer|Zindagi Na Milegi Dobara|All About the Money|Get Smart|Stand Up Guys|Reach Me|Detective Chinatown|Ghostbusters|Aloha|The Do-Over|Casual Encounters|Once Upon a Time in Venice|Everybody Wants Some!!|The Nice Guys|Sisters|Wanted|The Best Man Holiday|Jumanji: Welcome to the Jungle|Tik Tok|Date Night|Johnny English|Hot Pursuit|Pyaar Ka Punchnama 2|Masterminds|Keeping Up with the Joneses|Shaun of the Dead|Rough Night|Stuber|The Hitman's Bodyguard|For a Few Bullets|Barely Lethal|Hot Fuzz|Skiptrace]
0.0	20191130-103759_12_live.pkl	Kill the Irishman	The seeker likes action and horror movies. He/she recently watched Halloween and John Wick, and John Wick is one of his/her favorite Keanu Reeves movies. He/she is going to see Ford v Ferrari in theaters and enjoyed the trailer.	John Wick|John Wick: Chapter 2|Constantine|Blade Runner 2049|Deadpool|Ford v Ferrari|Blade|Halloween|The Devil's Advocate|Wanted	[John Wick|John Wick: Chapter 2|Ford v Ferrari|Blade Runner 2049|Keanu|Need for Speed|Furious 7|Getaway|Fast & Furious 6|Once Upon a Time in Venice|Mechanic: Resurrection|The Devil's Advocate|Faster|Mechanic: Resurrection|Halloween|Constantine|The Fate of the Furious|Deadpool|Transformers: The Last Knight|Blunt Force Trauma|Hotel Artemis|Wanted|Redline|Reclaim|Overdrive|Drive Hard|Killing Season|The Rover|Blade Runner|Hard Target 2|Hunter Killer|Winchester|Joy Ride 3|Extraction|Roadracers|47 Ronin|Jurassic World: Fallen Kingdom|Kin|Transformers: Revenge of the Fallen|Drive|Boone: The Bounty Hunter|Kick|Drive Angry|6 Underground|Star Wars: The Last Jedi|Resident Evil: Vendetta|Hot Pursuit|Gamer|Terminator Salvation|Bumblebee|Re-Kill|Driven|Drive|Jack Reacher|Knives Out|John Carter|Cars 3|The Predator|Redemption|Blade|Transformers: Age of Extinction|Replicant|Premium Rush|The Recall|Race to Witch Mountain|The Spiderwebhouse|The Bad Batch|Self/less|Wheelman|The Mummy|Searching|Fear and Loathing in Las Vegas|The Nice Guys|Bright|The Last Witch Hunter|The Revenant|The Whole Truth|Chain Reaction|Collide|Wind River|Come And Find Me|Rush|Free Fire|Ghost Rider: Spirit of Vengeance|Shooter|Brawl in Cell Block 99|Ghost Rider|The Transporter Refueled|Reach Me|The Hunter's Prayer|G.I. Joe: Retaliation|Riddick|Talladega Nights: The Ballad of Ricky Bobby|Hayride 2|Jason Bourne|Criminal|Deadpool 2|I Am Wrath|The Accountant]
0.0	20191203-185932_360_live.pkl	Interstellar	The seeker enjoys action, Sci-Fi, and abstract movies, as well as some kids' movies. He/she is interested in movies about the mafia's involvement with the Teamsters labor movement and politicians in Washington. He/she has heard good things about Hobbs & Shaw. He/she is also looking for abstract movies.	The Irishman|Hoffa|Goodfellas|Kill the Irishman|The Usual Suspects|Seven|Lucky Number Slevin|Baby Driver|Big Lebowski, The|Road to Perdition	[Wanted|The Hateful Eight|Search and Destroy|The Nice Guys|Boone: The Bounty Hunter|The Nice Guys|Furious 7|Shooter|The Nice Guys|John Wick: Chapter 2|John Wick|Trouble Man|Grosse Pointe Blank|Assassins|Collateral|Wanted: Dead or Alive|The Nice Guys|The Irishman|Gangster Squad|The Magnificent Seven|The Hit List|Hollow Point|Target|Usual Suspects, The|Bad Company|Shamus|Hitman's Run|Bonnie and Clyde|Arsenal|Seven|Hudson Hawk|Killshot|Lucky Number Slevin|Jason Bourne|The Baytown Outlaws|Suicide Squad|Mean Streets|Takers|Hoffa|The Highwaymen|Mike Boy|Big Lebowski, The|The Equalizer 2|Shaft|Smokin' Aces 2: Assassins' Ball|The Throwaways|Prizzi's Honor|Swordfish|Criminal Activities|Parker|Heist|Hitman|The Wannabe|Faster|Lions For Lambs|Raw Deal|Safehouse|Brass Target|Fast & Furious 6|The Seven-Ups|Goodfellas|Road to Perdition|Sabotage|Shakedown|Hunter Killer|French Connection II|Seeking Justice|American Assassin|Mechanic: Resurrection|Dillinger|Hangmen|Baby Driver|Once Upon a Time in Venice|Chasers|Tough Guys|The Return of Joe Rich|Shank|The Equalizer|Colors|Domino|Crosshairs|The Aggression Scale|Hell or High Water|Hoodlum|Kill the Irishman|Hail, Caesar!|Cleaner|Give 'em Hell, Malone|Extraction|AWOL-72|Hard Target|The Collectors|Catch .44|Sharky's Machine|The Hunter's Prayer|Raw Deal|Most Wanted|Lawless|Terminal|SIS]
1.0	20191128-091819_347_live.pkl	Johnny English	The seeker loves comedies and documentaries, especially comedies. They enjoy watching movies both in theaters and at home, particularly on Netflix. They recently watched 'This Is The End' and enjoyed it. They are a fan of dumb and ridiculous comedies. They have watched the first two Austin Powers movies and part of the third, disliking the third one. They are a fan of Rowan Atkinson and Mr. Bean, appreciating his chaotic but innocent energy.	Mr. Bean's Holiday|Johnny English|Austin Powers: International Man of Mystery|Austin Powers: The Spy Who Shagged Me|Spaceballs|Dumb and Dumber To|Shaun of the Dead|The World's End|Hot Fuzz|Monty Python and the Holy Grail	[Bean|Johnny English|Mr. Bean's Holiday|The World's End|Austin Powers: International Man of Mystery|Austin Powers in Goldmember|Shaun of the Dead|Death at a Funeral|Absolutely Anything|The Nice Guys|Johnny English Reborn|Austin Powers: The Spy Who Shagged Me|Austin Found|Mindhorn|Red Nose Day Actually|Movie 43|Death at a Funeral|The Nice Guys|The Nice Guys|Up There|Alan Partridge|The Pope Must Die|Grown Ups|The Nice Guys|Funny People|Arthur|Get Him to the Greek|Hector and the Search for Happiness|Hot Fuzz|Seeking a Friend for the End of the World|Love Actually|Mr. Destiny|Big Lebowski, The|Geography Club|Dinner for Schmucks|Mr. Right|Killing Gunther|Grown Ups 2|How to Stop Being a Loser|This Is the End|Bedazzled|Finding Joy|Brother Nature|Mr. Magoo|Mystery Men|The Brothers Grimsby|Alan Partridge|Sexy Beast|Kill Your Friends|Drop Dead Fred|7 Chinese Brothers|Arthur Newman|Johnny English Strikes Again|Someone Marry Barry|Get Smart|Four Weddings and a Funeral|Somebody Up There Likes Me|Yes Man|Paper Man|Monty Python and the Holy Grail|Zoolander 2|Without a Paddle: Nature's Calling|Entertainment|David Brent: Life on the Road|Operator|The Big Year|Kingsman: The Secret Service|Weekend at Bernie's|Man Up|In Search of a Midnight Kiss|AKA|Spaceballs|Dumb and Dumber To|Big Nothing|Seven Psychopaths|Nobody|The Beach Bum|Sausage Party|Due Date|Mortdecai|Get Santa|The Hippopotamus|Beginners|About a Boy|Being John Malkovich|The Comedy|Pitching Tents|Arthur|Happiness|MacGruber|Ingrid Goes West|Pirate Radio|As Good as It Gets|The Great Lover|Adult Life Skills|Reach Me|A Long Way Down|Army of One|Casual Encounters|Click]
1.0	20191204-060712_18_live.pkl	The Night Before	The seeker enjoys watching Christmas movies, even ones that are not considered 'good' but are fun and make them laugh. They recently watched 'Klaus' and thought it was really good and could become a Christmas classic. They watched a movie about Santa's daughter wanting to go to college instead of taking over the family business. They prefer wholesome movies but are willing to consider something less wholesome if it's funny. They thought 'Christmas Angel' seemed too cheesy or badly acted. They find Seth Rogen funny.	Elf|Fred Claus|Christmas with the Kranks|Get Santa|A Merry Friggin' Christmas|Four Christmases|Bad Santa|The Night Before|A Very Murray Christmas|Scrooged	[Christmas Angel|Happy Christmas|Fred Claus|Chasing Christmas|Last Christmas|All I Want for Christmas|A Perfect Christmas List|Santa Who?|Saving Christmas|A Christmas Wish|Get Santa|Christmas with the Kranks|12 Gifts of Christmas|Krampus|Bad Santa|Santa Claus: The Movie|I'm Not Ready for Christmas|Christmas Cupid|Secret Santa|White Reindeer|Four Christmases|Merry Kissmas|Make the Yuletide Gay|The Christmas Party|A Bad Moms Christmas|Scrooged|Reach Me|Love the Coopers|My Christmas Love|Bad Santa 2|Snow|Holidays|12 Wishes of Christmas|A Merry Friggin' Christmas|Santa Claus|Miracle on 34th Street|Christmas Land|Finding Joy|Naughty or Nice|Krampus: The Reckoning|A Very Murray Christmas|Ted|A Prince for Christmas|Home for the Holidays|Surviving Christmas|Laggies|The Night Before|A Christmas Story 2|Prancer|St. Nick|The Christmas Dragon|Pete's Christmas|Elf|New Year's Eve|A Christmas Horror Story|The Search for Santa Paws|12 Dogs of Christmas: Great Puppy Rescue|Silent Night|The Star|Just in Time for Christmas|Stuck in Love|Please Give|Mrs. Santa Claus|Ernest Saves Christmas|Bucky Larson: Born to Be a Star|Jingle All the Way|Santa with Muscles|One Magic Christmas|A Royal Christmas|After Last Season|A Christmas Romance|Santa Buddies|All Is Bright|Hollidaysburg|Mistletoe Over Manhattan|All Is Bright|Unaccompanied Minors|Noel|Santa's Little Helper|As Cool As I Am|Miracle on 34th Street|Home Alone|Christmas Cottage|Austin Found|Vacation|Alone for Christmas|In Search of a Midnight Kiss|St. Elmo's Fire|3faltig|Crazy Kind of Love|Grown Ups|Ingrid Goes West|Deck the Halls|Almost an Angel|C.O.G.|Darling Companion|The Grinch|Squatters|People Like Us|Shoppen]
0.0	20191204-130507_205_live.pkl	Cold Pursuit	The seeker's favorite actors are Samuel L. Jackson, Johnny Depp, Tom Cruise, Will Smith, and Brad Pitt. They prefer action, adventure, and vampire movies over comedy movies or high school movies. They particularly love thriller/action movies.	Pulp Fiction|Pirates of the Caribbean: The Curse of the Black Pearl|Collateral|Mission: Impossible|Interview with the Vampire: The Vampire Chronicles|Blade|Blade II|Mission: Impossible II|Seven Psychopaths|Shaft	[Wanted|Seeking Justice|Jack Reacher|Rise: Blood Hunter|Search and Destroy|Cleaner|Inception|Vampire|Takers|Fear and Loathing in Las Vegas|Shaft|Interview with the Vampire: The Vampire Chronicles|Gamer|Mission: Impossible|The Lone Ranger|Usual Suspects, The|Dracula 2000|Blade|Vampires|Indiana Jones and the Last Crusade|Shooter|Blade: Trinity|Wanted: Dead or Alive|The Hateful Eight|The Nice Guys|Drive Angry|Dead Man|Oldboy|Arena|I Am Number Four|Ed Wood|The Mummy|Bright|Knight and Day|Replicant|Death Note|Pirates of the Caribbean: The Curse of the Black Pearl|The Nice Guys|John Wick|Ghost Dog: The Way of the Samurai|Shaft|The Nice Guys|The Dark Tower|The Nice Guys|Salvation Boulevard|Target|Criminal Activities|Mission: Impossible II|The Hunter's Prayer|Parker|Black Snake Moan|Bad Company|Scream 3|The Dark Knight Rises|S.W.A.T.|Assassins|The Hunters|Blood Money|Blood Diamond|Blade II|Kong: Skull Island|Pulp Fiction|Abraham Lincoln: Vampire Hunter|Collateral|Seven Psychopaths|Jack Reacher: Never Go Back|Mechanic: Resurrection|Extraction|Killers|Secret Window|Meeting Evil|Journey 2: The Mysterious Island|Pirates of the Caribbean: Dead Men Tell No Tales|8MM|Seraphim Falls|Meet Joe Black|Lara Croft: Tomb Raider|Monster Squad, The|Tron: Legacy|Transformers: Revenge of the Fallen|Wanted|From Dusk Till Dawn|Mortdecai|Hunter Gatherer|Stargate|Fanboys|Suicide Squad|Shaft|Looper|The Revenant|Crosshairs|Point Break|The Collectors|Resurrecting the Champ|Chasers|Blood Shot|21 Jump Street|Lethal Weapon|Jumper|Dreamscape]
1.0	20191203-064350_147_live.pkl	John Wick: Chapter 2	The seeker enjoys action movies and movies with great acting. He/she liked Avengers: End Game and wants something similar. He/she has seen the first John Wick movie and is interested in catching up with the series. He/she values strong acting performances.	John Wick: Chapter 2|Avengers: Infinity War|Captain America: The Winter Soldier|The Avengers|Avengers: Age of Ultron|Extraction|Edge of Tomorrow|Top Gun: Maverick|The Equalizer|The Equalizer 2|Inception	[John Wick|John Wick: Chapter 2|Wanted|Jack Reacher|The Equalizer 2|Avengers: Endgame|The Hunter's Prayer|Knives Out|Jason Bourne|Elektra|Mr. Right|A Good Day to Die Hard|Star Wars: The Last Jedi|Hunter Killer|Gemini Man|Top Gun: Maverick|S.W.A.T.: Under|The King's Man|Redemption|The Equalizer|Blade Runner 2049|Mechanic: Resurrection|Deadpool|Mechanic: Resurrection|Furious 7|Hard Target 2|Arsenal|Captain America: The Winter Soldier|6 Underground|Transformers: The Last Knight|The Accountant|The Wall|G.I. Joe: Retaliation|Johnny English Strikes Again|Deadpool 2|Spectre|Taken 3|Avengers: Infinity War|American Assassin|Jack Reacher: Never Go Back|Bright|Kin|The Avengers|Shooter|Avengers: Age of Ultron|Jupiter Ascending|Looper|Edge of Tomorrow|Extraction|The Hitman's Bodyguard|Boone: The Bounty Hunter|Barely Lethal|Reclaim|3 Days to Kill|The Magnificent Seven|Terminator Genisys|Star Wars: The Rise of Skywalker|Hickok|Assassin's Creed|Dragon Blade|Kingsman: The Golden Circle|Fast & Furious 6|Peppermint|I Am Wrath|Suicide Squad|Knight and Day|The Revenant|Hotel Artemis|The Nice Guys|Guardians of the Galaxy|Wolf Warrior 2|Red Sparrow|Snitch|Wolf Warrior|Faster|The Hateful Eight|The Fate of the Furious|6 Bullets|King Arthur: Legend of the Sword|Gringo|The Kill Team|First Kill|Unlocked|AWOL-72|Searching|Ant-Man and the Wasp|xXx: Return of Xander Cage|Inception|Johnny English Reborn|Death Note|Once Upon a Time in Venice|Free Fire|Shot Caller|The Nice Guys|The Package|The Wolverine|The Last Witch Hunter|Assassins|Polar]
0.0	20191201-174239_50_live.pkl	Joker	The seeker is a fan of movies and recently enjoyed Frozen 2. He/she likes action movies, and Terminator 2 is a favorite. He/she knows that Linda Hamilton reprised her role as Sarah Connor in the newer Terminator movies.	Terminator 2: Judgment Day|Terminator: Dark Fate|Aliens|Alita: Battle Angel|Blade Runner|Blade Runner 2049|True Lies|Frozen II|Terminator Genisys|Terminator 3: Rise of the Machines	[Terminator 2: Judgment Day|Terminator: Dark Fate|Terminator Genisys|T2 3-D: Battle Across Time|Terminator Salvation|Terminator 3: Rise of the Machines|Frozen II|Tron: Legacy|Contracted: Phase II|A.I. Artificial Intelligence|Transformers: Age of Extinction|Highlander II: The Quickening|Blade Runner|The Hunger Games: Mockingjay - Part 2|Blade Runner 2049|Back to the Future Part II|Incredibles 2|Extraction|Die Hard 2|Second Act|Halloween II|Mission: Impossible II|Total Recall|The Hunger Games: Catching Fire|Snow Queen|The Butterfly Effect 2|New Year's Eve|Transformers: Revenge of the Fallen|Short Circuit 2|Iron Man 2|Miss Congeniality 2: Armed and Fabulous|The Conjuring 2|Nemesis 2: Nebula|Star Wars: The Last Jedi|Rocky II|Cherry 2000|Highlander|Cyborg Cop II|Hatchet II|Star Wars: Episode II - Attack of the Clones|Final Destination 2|Zoolander 2|Alien: Covenant|God's Not Dead 2|Transformers: The Last Knight|Replicant|Heavy Metal 2000|Twister|Deadpool 2|The Equalizer 2|Predator 2|They|Frozen|Tron|Mean Girls 2|Come And Find Me|Ted 2|The Frozen|Hellraiser: Hellseeker|Star Wars: Episode V - The Empire Strikes Back|Lara Croft: Tomb Raider|Back to the Future|Bad Company|Alita: Battle Angel|Cheaper by the Dozen 2|Happy Feet Two|Frozen|Copycat|Halloween II|Aliens|The Huntsman: Winter's War|Logan|Species III|The Condemned 2|Mechanic: Resurrection|True Lies|Final|The Heat|Sharknado 2: The Second One|Jumper|Miss Congeniality|Avatar|Hannibal|Gone|The Bourne Legacy|Polar|K2|Working Girl|Back to the Future Part III|The Spiderwebhouse|Mechanic: Resurrection|Jason Bourne|Ex Machina|Hot Tub Time Machine 2|Total Recall|Transformers: Dark of the Moon|The Covenant|The Spiderwebhouse|Bumblebee|X2: X-Men United]
0.0	20191130-090444_102_live.pkl	Oldboy	The seeker enjoys the movie 'Joker'. They are not particularly interested in action movies but enjoy some classics like Die Hard, Rambo, Alien/Predator, and John Wick. They liked Avengers End Game and watched it multiple times in theaters. They have seen the original Korean movie 'Old Boy' and like the fight scene in the hallway.	The Villainess|The Dark Knight Rises|John Wick: Chapter 2|Blade Runner 2049|Inception|The Equalizer|Kick-Ass|The Accountant|Batman: The Killing Joke|Veteran	[Oldboy|Joker|John Wick|Veteran|Joker Game|Deadpool|John Wick: Chapter 2|Hard Target 2|Oldboys|Heatseeker|Bulletproof Monk|The Tiger: An Old Hunter's Tale|Mechanic: Resurrection|The Dark Knight Rises|Wanted|Deadpool 2|Elektra|Gamer|Jack Reacher|Shooter|G.I. Joe: Retaliation|Star Wars: The Last Jedi|Hunter Killer|Hotel Artemis|Replicant|Looper|Mechanic: Resurrection|Hide and Seek|Friend 2|Gemini Man|Suicide Squad|Troubleshooter|Kick|Batman: The Killing Joke|Bangkok Dangerous|The Hitman's Bodyguard|Phantom Detective|Ready Player One|Transformers: The Last Knight|Wanted: Dead or Alive|Star Runner|Mr. Right|Running Man|Dead or Alive: Final|Blade Runner 2049|Search and Destroy|Full Metal Jacket|Criminal|The Predator|Ready Player One|The Hateful Eight|The Nice Guys|Killers|Star Wars: The Rise of Skywalker|Avengers: Endgame|Bounty Hunters|Hard Target|The Villainess|The Suspect|Barely Lethal|Ronin|Shootfighter: Fight to the Death|Equalizer 2000|Inception|Big Match|The Equalizer 2|Kick-Ass|Bright|The Divine Move|Central Intelligence|Confidential Assignment|Ghost Dog: The Way of the Samurai|Halloween|Haunters|Army of One|Transformers: Age of Extinction|Kung Fu Killer|Polar|The Accountant|Batman|The Kick|Shootfighter 2|Pawn|The Belko Experiment|Kill|Death Note|Jumper|Killer Elite|Avengers: Age of Ultron|Arsenal|American Assassin|Ad Astra|Ninja Assassin|Assassins|Locker 13|Outlaw: Kill!|A Good Day to Die Hard|Parker|The Wolverine|The Target]
0.0	20191202-120337_636_live.pkl	The Good Liar	The seeker likes comedies and suspense movies but dislikes horror. He/she enjoyed 'Knives Out' for its mix of light moments and suspense. He/she is open to both animated and adult movies and watches a lot of animation due to having kids. The seeker doesn't have strong preferences for specific actors but prefers believable acting.	Knives Out|The Nice Guys|Kiss Kiss Bang Bang|Seven Psychopaths|Grosse Pointe Blank|The Usual Suspects|Toy Story 3|Up in the Air|Raising Arizona|Spy	[Knives Out|The Nice Guys|The Family Fang|Killers|Finding Joy|Thin Ice|Seeking Justice|As Good as It Gets|The Nice Guys|Must Love Dogs|Reach Me|Wanted|The Nice Guys|Answers to Nothing|Everybody's Fine|Grosse Pointe Blank|Usual Suspects, The|The Nice Guys|Someone Marry Barry|John Wick|Grown Ups|Cheaper by the Dozen 2|Carnage|Mallrats|Happiness|Spy|Suburban Gothic|Entertainment|Smart People|RV|Identity Thief|Look|Barton Fink|Austin Found|Playing It Cool|Seven Psychopaths|Darling Companion|Joe Somebody|Disconnect|Good Will Hunting|Bringing Up Bobby|Undercover Blues|My One and Only|Somebody Up There Likes Me|Shrink|Holidays|Paper Man|People Like Us|Cheaper by the Dozen|Toys|Knots|Results|Suburbicon|Get Out|Home Sweet Hell|I Heart Shakey|Miss Nobody|Vacation|Operator|Hesher|Cop Out|Happythankyoumoreplease|Keanu|Me and You and Everyone We Know|Wide Awake|Funny Games U.S.|Camouflage|Toy Story 3|Snatched|Over the Hedge|Love the Coopers|Little Fockers|Kiss Kiss Bang Bang|Date Night|Mr. Right|Serial Mom|Mid90s|Dinner for Schmucks|Big Lebowski, The|Up in the Air|Camp Nowhere|Raising Arizona|And So It Goes|Extraction|Missing William|Surviving Christmas|Getaway|Love at Large|I Am Not a Serial Killer|Horrible Bosses|Due Date|Nobody|Barely Lethal|Something Real and Good|I Spy|Every Day|Lucky|Finding Forrester|Divorce Invitation|Extract]
