1.0	20191128-045552_839_live.pkl	The	The seeker likes movies starring Morgan Freeman and is open to watching 'Shawshank Redemption'.	Driving Miss Daisy|Shawshank Redemption|Usual Suspects, The|As Good as It Gets|Inside Man|Seven Psychopaths|Lucky Number Slevin|Hard Rain|Clean and Sober|Moll Flanders|Guilty by Association|Deep Impact|Kiss the Girls|Along Came a Spider|Dreamcatcher|Redemption|Wanted|Gone Baby Gone|High Crimes|Bruce Almighty|Fallen|Robin Hood: Prince of Thieves|The Shack|Million Dollar Baby|Invictus|Lean on Me|Glory|Amistad|Unforgiven|Nurse Betty|Django Unchained|Green Book|Rain Man|Straight Time|Dead Man Walking|Runaway Jury|Seeking Justice|Suspect|Criminal|Forrest Gump|Law Abiding Citizen|Parker|Mechanic: Resurrection|The Samaritan|Salvation Boulevard|Wanted: Dead or Alive|Ripley's Game|Unknown|Shaft|Streamers	[The|Good Will Hunting|Finding Forrester|Desiree|Wanted|Dreamcatcher|The Nice Guys|Big Lebowski, The|Driving Miss Daisy|Reach Me|Usual Suspects, The|As Good as It Gets|Feast of Love|Straight Time|Seeking Justice|Barton Fink|The Hateful Eight|Inside Man|The Nice Guys|Hard Rain|Jack Reacher|Dead Man Walking|Return to Sender|Redemption|Lucky Number Slevin|Thief|The Nice Guys|Django Unchained|Oldboy|Runaway Jury|Identity|Metropolitan|In Search of a Midnight Kiss|Clean and Sober|Desperate Measures|Moll Flanders|Freebie and the Bean|Guilty by Association|Rain Man|Search and Destroy|Nurse Betty|Seven Psychopaths|Chasers|The Free World|Marlowe|Great Expectations|Cast Away|Wyatt Earp|Burn After Reading|Suspect|Vanishing Point|Just Getting Started|Criminal|Larry Crowne|The Nice Guys|Labor Day|Bonfire of the Vanities|Forrest Gump|High Crimes|Yes Man|The Magnificent Seven|St. Elmo's Fire|Best Men|Shamus|Law Abiding Citizen|Down by Law|Green Book|Raw Deal|Parker|The Shack|Mechanic: Resurrection|Look|Fear and Loathing in Las Vegas|7 Chinese Brothers|Bruce Almighty|Silent Running|The Samaritan|Little Miss Sunshine|Gold|Being John Malkovich|Renaissance Man|The Equalizer 2|Along Came a Spider|Destiny Turns on the Radio|Salvation Boulevard|Wanted: Dead or Alive|Mr. Right|Barfly|Big Stan|Robin Hood: Prince of Thieves|Life|Fallen|Ripley's Game|The Calling|Mechanic: Resurrection|Unknown|Shaft|Chandler|Once Upon a Time in Venice|Streamers]
0.0	20191128-051143_332_live.pkl	Running Scared	The seeker is interested in action and comedy movies similar to 'Close'. They prefer English movies and are interested in watching a trailer for a recommendation.	Deadpool|Deadpool 2|The Nice Guys|The Hitman's Bodyguard|22 Jump Street|Hot Fuzz|Shaun of the Dead|Spy|Ride Along|Stuber|The World's End|Johnny English|Johnny English Reborn|Johnny English Strikes Again|Free Fire|Gringo|Attack the Block|Knives Out|Gun Shy|Bad Company|Man Up|Barely Lethal|Looper|Hot Pursuit|The Brothers Grimsby|Edge of Tomorrow|Welcome to the Punch|Point Blank|Jack Reacher|John Wick|Wanted|Kick|Kick|Bang Bang|Kin|Bright|MI-5|Last Knights|Allies|For a Few Bullets|Standoff|Vendetta|Sexy Beast|Classmates|Borderline|Dunkirk|Killer Elite|Brothers|Hard Target 2|Tiger House|A Little Closer	[Closer|Close Range|Collide|Johnny English|Closed Circuit|Unlocked|Enemies Closer|Johnny English Strikes Again|Level Up|Free Fire|Deadpool|Kick|John Wick|Jack Reacher|Mr. Right|Deadpool 2|Bright|Edge of Tomorrow|Wanted|Kill List|Extremely Loud & Incredibly Close|Following|Johnny English Reborn|Cleanskin|Dead Man Running|Locke|Spy|12 Rounds 3: Lockdown|Eliminators|Officer Downe|Point Blank|Knives Out|Gun Shy|Stuber|Storage 24|Attack the Block|Oldboys|Gringo|Bang Bang|Like for Likes|Redemption|Sicario|Hotel Artemis|Kill Your Friends|Kin|MI-5|Last Knights|Hot Pursuit|The Hitman's Bodyguard|The Nice Guys|Happy New Year|Allies|For a Few Bullets|Standoff|Vendetta|Sexy Beast|Classmates|The Nice Guys|Borderline|Welcome to the Punch|Tower Block|Dunkirk|Killer Elite|The Nice Guys|Brothers|Hard Target 2|Tiger House|Ride Along|Bad Company|Man Up|A Little Closer|Barely Lethal|Looper|The World's End|7 Seconds|Bounty Hunters|Tik Tok|Tiger Raid|22 Jump Street|'71|Reach Me|Charlie Countryman|Kick|Extraction|Hostiles|Terminal|Point Break|Security|The Brothers Grimsby|Spectre|The Dark Knight Rises|Up There|Convergence|Headhunters|Shaun of the Dead|Revolt|Hunter Killer|Clockers|Hot Fuzz]
1.0	20191128-071854_944_live.pkl	Frozen II	The seeker is looking for a family-oriented Christmas movie suitable for a 2 and 5 year old, with a G rating. They are interested in Disney movies, particularly Frozen 2, and appreciate Disney's reputation for high-quality children's movies. They plan to watch the movie around Thanksgiving.	Frozen II|Mickey's Twice Upon a Christmas|Olaf's Frozen Adventure|Frozen|Mickey's Once Upon a Christmas|Santa Paws 2: The Santa Pups|The Search for Santa Paws|Santa Buddies|Santa Paws 2: The Santa Pups|Santa Claus: The Movie|One Magic Christmas|Beauty and the Beast: The Enchanted Christmas|Barbie in the Nutcracker|The Nutcracker and the Four Realms|Miracle on 34th Street|Santa Claus|Prancer|A Christmas Story 2|All I Want for Christmas|Frozen Fever|Snow Queen|A Perfect Christmas List|Christmas Land|A Royal Christmas|Santa Who?|Paddington 2|Despicable Me 2|Toy Story 2|Trolls|Mary Poppins Returns|Get Santa|The Grinch|Snow|Christmas with the Kranks|Jack Frost|White Christmas|Home for the Holidays|A Christmas Wish|The Nutcracker Prince|Four Christmases|Curious George 2: Follow That Monkey!|Mulan II|Happy Feet Two|Hotel Transylvania 2|Stuart Little 2|How to Train Your Dragon 2|Incredibles 2|Duck Duck Goose|The Secret Life of Pets 2|Pinocchio	[Frozen II|Santa Paws 2: The Santa Pups|Mickey's Twice Upon a Christmas|A Perfect Christmas List|Frozen|Olaf's Frozen Adventure|Incredibles 2|Snow Queen|A Christmas Story 2|Happy Feet Two|All I Want for Christmas|Frozen Fever|Hotel Transylvania 2|I'm Not Ready for Christmas|The Christmas Dragon|The Grinch|Happily N'Ever After 2|Blizzard|Cheaper by the Dozen 2|Descendants 2|The Nutcracker and the Four Realms|The Search for Santa Paws|Despicable Me 2|Get Santa|Shrek 2|Snow Queen|One Magic Christmas|Santa Claus: The Movie|Mickey's Once Upon a Christmas|Fred Claus|Saving Christmas|Bad Santa 2|Descendants|12 Dogs of Christmas: Great Puppy Rescue|Stuart Little 2|Mrs. Santa Claus|How to Train Your Dragon 2|Santa's Little Helper|Love the Coopers|Christmas Land|Chasing Christmas|A Prince for Christmas|A Royal Christmas|Santa Who?|Miracle on 34th Street|Barbie in the Nutcracker|Prancer|Santa Buddies|Daddy's Home 2|Paddington 2|Almost Christmas|All Dogs Go to Heaven 2|Beauty and the Beast: The Enchanted Christmas|Snow|The Fitzgerald Family Christmas|Goosebumps 2: Haunted Halloween|Santa Claus|Jack Frost|Last Christmas|Pitch Perfect 2|Mary Poppins Returns|Duck Duck Goose|Dolphin Tale 2|Alone for Christmas|The Secret Life of Pets 2|A Bad Moms Christmas|12 Gifts of Christmas|Una famiglia perfetta|A Christmas Wish|The Nutcracker Prince|Four Christmases|Mulan II|Merry Kissmas|Sherlock Gnomes|The Fox and the Hound 2|Curious George 2: Follow That Monkey!|12 Wishes of Christmas|Mistletoe Over Manhattan|To Grandmother's House We Go|Journey Back to Christmas|The Cheetah Girls 2|Krampus|Home for the Holidays|Christmas Cupid|A Christmas Horror Story|Cars 2|The Angry Birds Movie 2|Spy Kids 2: The Island of Lost Dreams|Grown Ups 2|A Dog's Purpose|Pinocchio|White Christmas|Christmas with the Kranks|Trolls|Free Willy 2: The Adventure Home|Christmas Icetastrophe|Kung Fu Panda 2|Toy Story 2|Vacation|Happy Christmas]
1.0	20191128-072304_267_live.pkl	Juno	The seeker loves romantic comedies and particularly enjoyed 'We're the Millers' and 'The Switch'. He/she thinks Jennifer Aniston was a 'revelation' in 'The Switch'. He/she is interested in watching 'Juno' based on the description. He/she has watched 'Crazy Stupid Love' and his/her girlfriend has a crush on Steve Carrell from that movie.	We're the Millers|The Switch|Juno|It's Complicated|Just Go with It|13 Going on 30|Along Came Polly|Love Actually|He's Just Not That Into You|Just Friends|This Is 40|Friends with Kids|Valentine's Day|Love Happens|Notting Hill|Something Borrowed|Wedding Crashers|The Other Woman|Love, Simon|Wanderlust|They Came Together|Paper Heart|Isn't It Romantic|My Best Friend's Wedding|Get Him to the Greek|Trainwreck|Stuck in Love|Wedding Daze|Bridesmaids|Sleepless in Seattle|Definitely, Maybe|My Best Friend's Girl|Down with Love|Letters to Juliet|Bewitched|Knocked Up|Ruby Sparks|Management|Sex Tape|There's Something About Mary|Clueless|Yes Man|Nick and Norah's Infinite Playlist|Mother's Day|Office Christmas Party|Picture Perfect|My Super Ex-Girlfriend|Say Anything...|Hall Pass	[Crazy, Stupid, Love.|We're the Millers|Juno|Along Came Polly|Knocked Up|Ruby Sparks|It's Complicated|Management|13 Going on 30|Sex Tape|There's Something About Mary|Clueless|Mallrats|Stepmom|All About Steve|Just Go with It|Yes Man|Nick and Norah's Infinite Playlist|Love Happens|Cyrus|The Five-Year Engagement|Mother's Day|Notting Hill|Something Borrowed|Wedding Crashers|The Other Woman|Be Somebody|I Think I Do|Superbad|High Fidelity|Love the Coopers|What to Expect When You're Expecting|The One|I Love You, Man|Love, Simon|Wanderlust|They Came Together|Paper Heart|Some Girl(s)|Ceremony|Picture Perfect|Office Christmas Party|Me and You and Everyone We Know|Slow Learners|Committed|Isn't It Romantic|The Secret Life of Walter Mitty|My Best Friend's Wedding|Love, Wedding, Marriage|Valentine's Day|Julie Johnson|Good Dick|200 Cigarettes|My Super Ex-Girlfriend|Say Anything...|Jeff, Who Lives at Home|StarStruck|Friends with Kids|Get Him to the Greek|He's Just Not That Into You|She's Out of My League|Accidental Love|Flipped|Irrational Man|Trainwreck|Stuck in Love|Wedding Daze|Just Friends|This Is 40|Couples Retreat|Dinner for Schmucks|Breaking Up|Rocket Science|Bridesmaids|Aloha|Sleepless in Seattle|Hall Pass|Brief Interviews with Hideous Men|Housesitter|Manhattan Romance|Shopgirl|Youth in Revolt|Crazy Kind of Love|Definitely, Maybe|Sleeping with Other People|My Best Friend's Girl|Scott Pilgrim vs. the World|The Wedding Ringer|Four Christmases|Reality Bites|Jennifer's Body|How to Be Single|Down with Love|Love Actually|Paper Man|American Virgin|Letters to Juliet|Smart People|Bewitched|Almost Famous]
0.0	20191128-073906_574_live.pkl	Jojo Rabbit	The seeker likes action and suspense movies of the thriller kind, such as 'Frailty', 'Inception', and 'Snowpiercer'. He/she liked that Frailty kept you guessing. He/she saw Inception twice to understand it correctly. He/she is also interested in watching the trailer for 'Jojo Rabbit'.	Memento|Inception|Snowpiercer|Source Code|Predestination|Oldboy|Ex Machina|Looper|Blade Runner 2049|Split|Unbreakable|Prisoners|Sicario|Following|Lucky Number Slevin|Usual Suspects, The|8MM|Trance|The Dark Knight Rises|Interstellar|Joker|Hanna|Terminal|Collateral|The Revenant|John Wick|John Wick: Chapter 2|Lucy|Minority Report|Se7en|Silence of the Lambs, The|Shutter Island|The Game|Fight Club|Donnie Darko|Arrival|Gone Girl|Prison Break|The Machinist|Identity|The Others|Jacob's Ladder|Rear Window|Vertigo|Psycho|Chinatown|L.A. Confidential|Memento|Rear Window	[Inception|Looper|Jojo Rabbit|Snowpiercer|Oldboy|Jackrabbit|Insurgent|John Wick|Source Code|Memento|Wanted|Replicant|Ink|Dreamkiller|Slipstream|Sicario|Sequence|The Revenant|G.I. Joe: Retaliation|Jason Bourne|Following|Collide|Blade Runner 2049|Terminal|Transcendence|Brick|Criminal|Split|Shooter|Hotel Artemis|Unbreakable|Ronin|The Snowman|Joker Game|Divergent|Bright|Hanna|Salvation Boulevard|John Wick: Chapter 2|Elysium|Push|The Hunger Games: Mockingjay - Part 2|Painkillers|Serenity|Solace|Predestination|Assassin's Creed|Ghost in the Shell|Lucky Number Slevin|Jumper|Kafka|Harmony|White Rabbit|Interstellar|Killers|The Suspect|8MM|Speed|Tormented|Breakdown|Momentum|Surrogates|Ex Machina|Trance|Courage|Kick|Inferno|The Dark Knight Rises|Star Wars: The Last Jedi|Desierto|Lucy|Tracker|Spy|I Am Number Four|The Commuter|Collateral|Virtuosity|Usual Suspects, The|Skiptrace|Prisoners|The Samaritan|Premium Rush|Tag|Blunt Force Trauma|Backtrack|Fear X|Rabbit|I Am a Hero|Free Fire|Transit|Faster|Headhunters|Tomorrowland|Anna|The Hunger Games: Mockingjay - Part 1|Dunkirk|Joker|Twixt|Nerve]
0.0	20191128-080723_422_live.pkl	The Purge	The seeker likes comedy, action, and suspense movies. He/she likes Joaquin Phoenix and considers the movie 'Joker' a masterpiece. He/she hasn't seen 'The Village' yet and doesn't like comic book movies.	Joker|The Nice Guys|Inherent Vice|8MM|Usual Suspects, The|Nightcrawler|Brick|John Wick|John Wick: Chapter 2|Big Lebowski, The|21 Jump Street|22 Jump Street|Arizona Dream|Clay Pigeons|Searching|Irrational Man|Hesher|Two Lovers|Good Will Hunting|Looper|Jack Reacher|Zodiac|Apocalypto|Oldboy|Inception|Barton Fink|You Were Never Really Here|The Rover|The Hateful Eight|Suicide Squad|Wanted|Gamer|Bad Company|Kick|13|Hotel Artemis|Ready Player One|Ready Player One|Romancing the Stone|Mallrats|Ladder 49|Replicant|Mr. Right|Little Miss Sunshine|I'm Still Here|The Master|Seeking Justice|Joker Game|Finding Joy|Don Peyote	[Joker|I'm Still Here|Little Miss Sunshine|The Master|Clay Pigeons|Irrational Man|Seeking Justice|Joker|Joker Game|Hesher|Finding Joy|The Hateful Eight|Two Lovers|Big Lebowski, The|Reservation Road|Search and Destroy|John Wick|Don Peyote|Bright|Wanted|Suicide Squad|8MM|Brick|Arizona Dream|The Dark Knight Rises|Mother!|The Nice Guys|Usual Suspects, The|Deadpool|The Nice Guys|The Nice Guys|Jonah Hex|Batman: The Killing Joke|Gamer|Reach Me|Inception|Mallrats|Searching|Dark Blood|Ladder 49|The Lone Ranger|John Wick: Chapter 2|Inherent Vice|Fear and Loathing in Las Vegas|Bad Company|Journey 2: The Mysterious Island|You Were Never Really Here|Ghost Rider: Spirit of Vengeance|Drive Angry|Joe|Oldboy|The Nice Guys|21 Jump Street|22 Jump Street|The Power of Few|Apocalypto|Good Will Hunting|Destiny Turns on the Radio|Batman|Return to Paradise|The River Thief|Smart People|Paradise|The Immigrant|RV|Looper|Black Butterfly|Jack Reacher|Zodiac|Finding Joe|Nightcrawler|The Sitter|Barton Fink|Land of Smiles|Sin City: A Dame to Kill For|PK|Sin City|The Rover|November Criminals|Kick|Replicant|Mr. Right|13|Death Note|Firewalker|Riddle|Roadside Prophets|The Flyboys|Deadpool 2|Hotel Artemis|Ready Player One|Look|Dazed and Confused|Guy|Romancing the Stone|Ready Player One|Stranger Than Paradise|The Lego Batman Movie|Looking for Palladin|Dead Man]
1.0	20191128-084355_848_live.pkl	Star Wars: The Rise of Skywalker	The seeker likes action movies, especially those involving artificial intelligence. He/she enjoys the Star Wars movies and specifically mentioned liking the movie 'IRobot'. He/she is also a fan of Will Smith's acting and is open to watching more of his movies, including 'Independence Day' and 'Enemy of the State'.	I, Robot|Blade Runner|Blade Runner 2049|A.I. Artificial Intelligence|Ex Machina|Automata|Chappie|Virtuosity|Bicentennial Man|THX 1138|RoboCop|RoboCop 2|Enemy of the State|Independence Day|I Am Legend|Hancock|After Earth|Bright|Bad Boys for Life|Bad Boys II|Gemini Man|Suicide Squad|Wild Wild West|Men in Black|Men in Black II|Men in Black 3|Focus|Seven Pounds|Star Wars: Episode IV - A New Hope|Star Wars: Episode VI - Return of the Jedi|Star Wars: The Rise of Skywalker|Star Wars: The Last Jedi|Star Wars: Episode V - The Empire Strikes Back|Rogue One: A Star Wars Story|Star Wars: Episode II - Attack of the Clones|Star Wars: Episode V - The Empire Strikes Strikes Back|Star Wars: Episode I - The Phantom Menace|Star Wars: Episode III - Revenge of the Sith|Solo|Rogue Warrior: Robot Fighter|Transformers: Age of Extinction|Lost in Space|Surrogates|iBoy|Stealth|Edge of Tomorrow|Impostor|Extraction|Ready Player One|Terminator 2: Judgment Day|Starship Troopers	[I, Robot|Enemy of the State|Suicide Squad|After Earth|Independence Day: Resurgence|Bright|Rogue Warrior: Robot Fighter|Gemini Man|Transformers: Age of Extinction|Blade Runner|Star Wars: Episode IV - A New Hope|Star Wars: Episode VI - Return of the Jedi|Soldier|Star Wars: The Rise of Skywalker|Lost in Space|Wanted|Surrogates|The Spiderwebhouse|Star Wars: The Last Jedi|Spies in Disguise|I Am Legend|Cyborg Cop II|Hancock|The Spiderwebhouse|Star Wars: Episode V - The Empire Strikes Back|Bad Boys for Life|Solo|Digital Man|Star Trek: Insurrection|Most Wanted|Blade Runner 2049|Virtuosity|Rogue One: A Star Wars Story|Focus|iBoy|Bicentennial Man|Stealth|Edge of Tomorrow|Impostor|Star Wars: Episode II - Attack of the Clones|Extraction|RoboCop|A.I. Artificial Intelligence|Star Wars: Episode V - The Empire Strikes Back|Mission: Impossible II|THX 1138|Star Kid|Insurgent|Love|RoboCop|Automatic|Star Trek Beyond|Hardware|Automata|Star Wars: Episode I - The Phantom Menace|Terminator 2: Judgment Day|Star Wars: Episode III - Revenge of the Sith|Bad Boys II|Mandroid|Mission: Impossible|T2 3-D: Battle Across Time|Starship Troopers|Deadpool|Mechanic: Resurrection|RoboCop 2|Avengers: Age of Ultron|Contact|Star Trek Into Darkness|Ex Machina|Starship Troopers 2: Hero of the Federation|G.I. Joe: Retaliation|Planet 51|Live Free or Die Hard|Spy Hard|Ready Player One|Get Smart|Robot Wars|Future War|I Spy|Aladdin|Mechanic: Resurrection|Ready Player One|Chappie|Time Runner|Silent Running|Knight and Day|War Machine|Assassins|Replicant|Ender's Game|Armageddon|Looper|G-Force|Iron Man 2|American Cyborg: Steel Warrior|Spy|Shooter|Starship Troopers: Traitor of Mars|Serenity|Battlefield Earth]
1.0	20191128-091819_347_live.pkl	Johnny English	The seeker enjoys comedies and documentaries, especially dumb comedies. He/she likes watching movies on Netflix and in theaters. He/she loves the movie 'This Is The End'. He/she has seen the first two Austin Powers movies, but disliked the third. He/she is interested in 'Johnny English' because it stars Rowan Atkinson, whom he/she loves, particularly his character Mr. Bean.	Johnny English|Johnny English Reborn|Johnny English Strikes Again|Mr. Bean's Holiday|Bean|Austin Powers: International Man of Mystery|Austin Powers: The Spy Who Shagged Me|Spaceballs|Dumb and Dumber To|This Is the End|The Brothers Grimsby|Monty Python and the Holy Grail|Hot Fuzz|Shaun of the Dead|The World's End|Kingsman: The Secret Service|Kingsman: The Golden Circle|Talladega Nights: The Ballad of Ricky Bobby|Movie 43|Get Smart|Dinner for Schmucks|Bedazzled|Drop Dead Fred|Arthur|King Ralph|Absolutely Anything|Alan Partridge|Mortdecai|The Nice Guys|Seven Psychopaths|Swiss Army Man|Killing Gunther|Due Date|Yes Man|Austin Powers in Goldmember|Arthur|Grown Ups|Grown Ups 2|The Pope Must Die|Get Him to the Greek|Mindhorn|Sexy Beast|The King's Man|Company Man|What a Girl Wants|Kick-Ass|Killing Bono|Mission London|Four Weddings and a Funeral	[Johnny English|Johnny English Reborn|Mr. Bean's Holiday|Bean|Johnny English Strikes Again|The World's End|Death at a Funeral|Shaun of the Dead|Mindhorn|Austin Powers: International Man of Mystery|Absolutely Anything|Austin Powers: The Spy Who Shagged Me|Austin Powers in Goldmember|Love Actually|Red Nose Day Actually|Get Him to the Greek|Mr. Right|Kingsman: The Secret Service|Arthur|Alan Partridge|Hot Fuzz|This Is the End|Breakfast With Jonny Wilkinson|The Nice Guys|Man Up|The Nice Guys|Death at a Funeral|Four Weddings and a Funeral|Mortdecai|Movie 43|Sexy Beast|The Nice Guys|Alan Partridge|A Long Way Down|Arthur Newman|Seeking a Friend for the End of the World|Kill Your Friends|RocknRolla|Arthur|Grown Ups|Monty Python and the Holy Grail|The Pope Must Die|Faintheart|Adult Life Skills|Page Eight|This Is England|Bedazzled|Hector and the Search for Happiness|Frank|Get Smart|The Nice Guys|Funny People|Beginners|Human Traffic|Kingsman: The Golden Circle|Mission London|Up There|How to Stop Being a Loser|Drop Dead Fred|Another Year|Austin Found|David Brent: Life on the Road|Cemetery Junction|Grown Ups 2|The Brothers Grimsby|Company Man|The King's Man|King Ralph|Crush|What a Girl Wants|Dinner for Schmucks|Killing Gunther|Due Date|Finding Joy|The Sense of an Ending|AKA|The Big Year|Kick-Ass|Killing Bono|Ashby|Austenland|Angus, Thongs and Perfect Snogging|Brighton Rock|Yes Man|Powder Room|Looking for Eric|This Must Be the Place|John Wick|Reach Me|Seven Psychopaths|Talladega Nights: The Ballad of Ricky Bobby|Dumb and Dumber To|Vacuuming Completely Nude in Paradise|Swiss Army Man|Begin Again|As Good as It Gets|Get Santa|Lost in London|Spaceballs|Roadie]
1.0	20191128-100058_715_live.pkl	The Irishman	The seeker enjoyed the movie 'Joker' and praised its acting and story. He/she is open to other types of movies. He/she has watched 'Logan' (2017). He/she is willing to try 'The Irishman' and seems to appreciate movies with high ratings.	The Irishman|The Dark Knight Rises|Nightcrawler|Black Mass|American Psycho|Zodiac|Seven Psychopaths|Blade Runner 2049|Wind River|Spotlight|Good Will Hunting|Inception|Sicario|Oldboy|John Wick|John Wick: Chapter 2|The Revenant|Law Abiding Citizen|Dunkirk|The Accountant|The Equalizer 2|The Commuter|Shooter|Ronin|Lucky Number Slevin|American Assassin|Jack Reacher|The Nice Guys|Sherlock Holmes|Looper|Lucky|The Hitman's Bodyguard|Ready Player One|Green Book|The Magnificent Seven|Joker|Batman Begins|The Hateful Eight|Looper|The Gambler|The Revenant|Wanted|The Wolverine|The Equalizer 2|Seven Psychopaths|Ronin|Blade Runner 2049|Black Mass|Batman|Kill the Irishman|Sherlock Holmes	[Joker|The Irishman|Deadpool|Deadpool 2|The Dark Knight Rises|Logan|The Nice Guys|The Nice Guys|John Wick: Chapter 2|The Gambler|The Nice Guys|Suicide Squad|Batman: The Killing Joke|The Revenant|Wanted|Criminal|The Samaritan|Killerman|Logan Lucky|Looper|John Wick|The Nice Guys|American Assassin|Lucky Number Slevin|Lucky|The Wolverine|The Accountant|The Equalizer 2|The Hitman's Bodyguard|The Flyboys|Seven Psychopaths|Ronin|Blade Runner 2049|Aquaman|Chappaquiddick|Shooter|Joker Game|The Immigrant|Black Mass|Batman|Kill the Irishman|The Lone Ranger|Batman Begins|Ready Player One|Galveston|Kong: Skull Island|The Hateful Eight|Mr. Right|Terminal|Sherlock Holmes|Wind River|Bright|Hickok|The Nun|Roman J. Israel, Esq.|Green Book|Spotlight|The Comedian|Hotel Artemis|Stronger|You Kill Me|Boone: The Bounty Hunter|Dark Phoenix|The Good Liar|Star Wars: The Last Jedi|The Goldfinch|The Hunter's Prayer|The Magnificent Seven|Ready Player One|Nightcrawler|Good Will Hunting|Inception|Traveller|Law Abiding Citizen|Death Note|Dunkirk|The Best Offer|Transformers: The Last Knight|Assassin's Creed|American Psycho|Good|Hail, Caesar!|Sicario|Oldboy|Black Panther|Demon Hunter|Take Me|The Kid|Zodiac|Happy Hunting|Gambit|Jack Reacher|Hunter Killer|The Commuter|Mary Magdalene|Gringo|Destroyer|Bad Times at the El Royale|Glass|Batman: The Killing Joke]
0.0	20191128-111541_377_live.pkl	Raising Arizona	The seeker is open to movies of any genre and not picky. He/she appreciates both production value and acting/script. He/she enjoys Coen Brothers films from 2000 onwards, particularly appreciating the cinematography of 'No Country for Old Men'. In horror, the seeker dislikes ghost/paranormal themes but likes monsters or slashers. He/she enjoyed 'It Follows', 'You're Next', 'Hereditary', and 'Midsommar'. The seeker appreciates films from A24 and Blumhouse.	No Country for Old Men|Hereditary|Midsommar|It Follows|The Nice Guys|The Hateful Eight|Green Room|The Guest|Us|Sicario|Bone Tomahawk|Nightcrawler|Seven Psychopaths|A Quiet Place|10 Cloverfield Lane|The Revenant|Oldboy|Let Me In|You're Next|Sinister|V/H/S|V/H/S/2|The Babadook|It Comes at Night|Midnight Special|Take Shelter|Wind River|A Ghost Story|Mother!|Nocturnal Animals|The Hunt|The Rover|The Survivalist|Zombieland|John Wick|Searching|The Witch|Get Out|Split|The Invitation|Creep|Unsane|Fresh|Barbarian|Ready or Not|Train to Busan|Possessor|Daniel Isn't Real|Color Out of Space	[No Country for Old Men|It Follows|Sinister|Crimson Peak|V/H/S|Oldboy|The Revenant|It Comes at Night|Holidays|Mother!|The Hateful Eight|The Hunt|Lake Nowhere|Southbound|The Nice Guys|The Revenant|Us|Desierto|The Nun|Slender Man|Happy Hunting|Let Me In|Chasing the Devil|Odd Thomas|The Conjuring 2|Nocturnal Animals|Follow|Hidden|The Watcher|Green Room|Dark Places|See No Evil 2|John Wick|Gone|Exists|Saw|The Remaining|Zombieland|Hereditary|The Nice Guys|Midsommar|Kin|Sinister 2|Nocturnal Animals|The Guest|V/H/S/2|American Gothic|Paranormal Activity 2|A Walk Among the Tombstones|Slender|Only Lovers Left Alive|The Goldfinch|The Dead Don't Die|The Nice Guys|Flicker|8MM|Searching|Death Note|Anon|Blood Money|House Hunting|The Sleepwalker|Sicario|The Maze Runner|Noah|The Rover|Bright|The Hunters|Pet Sematary|Twixt|Hayride 2|Open Grave|The Babadook|Blair Witch|Seven Psychopaths|Ain't Them Bodies Saints|The Happy House|Wind River|A Ghost Story|Friend Request|Winchester|Bird Box|A Quiet Place|Midnight Special|ABCs of Death 2|Black Christmas|Flicker|Take Shelter|Wanted|Siren|The Nice Guys|The Giver|Nightcrawler|Poltergeist|Glass|The Dark Tower|10 Cloverfield Lane|Bone Tomahawk|Dead Man|The Survivalist]
