20191130-080119_728_live.pkl	Van Helsing (2004)|I am Legend (2007)|Let me in (2010)	The seeker enjoys SciFi and Horror movies, especially those involving vampires and werewolves. They liked the new Terminator movie, Underworld, and I, Robot. They are a fan of actors like Arnold Schwarzenegger, Linda Hamilton, Will Smith, and Chloe Grace Moretz. They are open to suggestions and interested in movies with good storylines and twists.	Underworld|Underworld: Evolution|Underworld: Rise of the Lycans|Underworld: Awakening|Underworld: Blood Wars|Terminator: Dark Fate|Terminator 2: Judgment Day|I, Robot|I Am Legend|Let Me In|Blade|Blade II|Blade: Trinity|Daybreakers|Stake Land|Perfect Creature|Abraham Lincoln: Vampire Hunter|Vampire|Blade Runner|Blade Runner 2049	Terminator Genisys|Terminator: Dark Fate|Rise: Blood Hunter|Vampire|Terminator 2: Judgment Day|Replicant|Terminator Salvation|Blade Runner|Blade Runner 2049|I, Robot|The Host|Surrogates|T2 3-D: Battle Across Time|Terminator 3: Rise of the Machines|I Am Number Four|Species: The Awakening|Gamer|Resident Evil: Afterlife|Alien: Covenant|Transformers: Age of Extinction|Hollow Man|Predator|Subspecies|I, Frankenstein|End of Days|Alita: Battle Angel|ReVamped|Star Trek Into Darkness|Underworld: Rise of the Lycans|Species III|Tron: Legacy|Bloodstone: Subspecies II|Species|Frankenstein|Transcendence|The 5th Wave|Bloodlust: Subspecies III|Dracula 2000|Rogue Warrior: Robot Fighter|Insurgent|Underworld: Blood Wars|Prometheus|Subspecies IV: Bloodstorm|Mechanic: Resurrection|Perfect Creature|Jupiter Ascending|Underworld: Evolution|Scanners|Underworld: Awakening|Flesh Wounds|Self/less|Let Me In|The Lazarus Papers|DarkWolf|The Predator|L.A. Slasher|Underworld|Transformers: Dark of the Moon|Warm Bodies|I Am Legend|Screamers: The Hunting|It Follows|Assassins|Star Trek Beyond|Looper|Blade: Trinity|eXistenZ|Blade|Vampire Journals|V/H/S/2|Skyline|Trancers|Blood Hunters|Ultraviolet|Daybreakers|Ex Machina|The Equalizer|Resident Evil: Extinction|The Mummy|Extraction|Star Runners|June|Shadow Zone: The Undead Express|Interstellar|Stake Land|Zoe|After Earth|Constantine|Twilight|Search and Destroy|V/H/S: Viral|Sleepwalker|Mechanic: Resurrection|Automata|The Mind's Eye|The Bad Batch|Ghost Machine|Abraham Lincoln: Vampire Hunter|Blade II|Armed Response	0.6666666666666666
20191127-184643_513_live.pkl	Forrest Gump (1994)	The seeker likes contemplative movies with good character arcs and emotional depth. While they watch Marvel movies with their kids, they don't particularly care for them. They appreciate Tom Hanks as an actor, comparing him to Jimmy Stewart.	Forrest Gump|Good Will Hunting|American Beauty|Dead Poets Society|Rain Man|About Schmidt|Awakenings|Big Fish|Cast Away|Philadelphia	Forrest Gump|Finding Forrester|Good Will Hunting|Larry Crowne|Sleepless in Seattle|As Good as It Gets|Heart and Souls|Shrink|The Way|The Serious|Dead Poets Society|To the Wonder|Renaissance Man|Extremely Loud & Incredibly Close|You've Got Mail|Hope Springs|Pay It Forward|Wonderstruck|Nothing in Common|Salinger|Little Miss Sunshine|American Beauty|Mr. Hobbs Takes a Vacation|Happiness|Bonfire of the Vanities|A Walk in the Woods|Barton Fink|Lost in Translation|The Big Ask|Mazes and Monsters|Hero|Lucky|A Hologram for the King|What They Had|Witness|Before Sunrise|About Schmidt|Collateral Beauty|I Saw the Light|The Secret Life of Walter Mitty|Volunteers|Regarding Henry|Marvin's Room|Awakenings|Safe|The Homesman|Missing, The|Tom Sawyer|Big Fish|Big|Dallas 362|St. Elmo's Fire|Toy Story|Rain Man|House of Cards|Joe Versus the Volcano|Jerry Maguire|The|Apollo 13|Hide and Seek|Toy Story 3|Cast Away|21 Grams|Love the Coopers|My One and Only|Stepmom|Last Chance Harvey|Harold and Maude|Everybody's Fine|Smart People|Saving Private Ryan|Slipstream|The Judge|Taking Woodstock|Rebel in the Rye|Edmond|The Movie Hero|The Goldfinch|Eat Pray Love|Moonrise Kingdom|One True Thing|The Shack|Great Expectations|Something's Gotta Give|Hook|The Catechism Cataclysm|Being There|The Hero|Splash|The Hollars|Return to Me|Salvation Boulevard|Don't Come Knocking|I.Q.|Philadelphia|Cloud Atlas|Get Low|Toy Story 4|Stranger than Fiction|Wonder Boys	1.0
20191205-074731_927_live.pkl	Jack Reacher: Never Go Back (2016)	The seeker enjoys horror/thriller, action, and comedy movies, but dislikes drama. While not specifically seeking Tom Cruise movies, they don't dislike his work and are interested in the Jack Reacher series, particularly if there are multiple movies to watch if they enjoy the first one. They appreciate action, but not when it dominates the entire movie.	Jack Reacher: Never Go Back|Jack Reacher|Edge of Tomorrow|Mission: Impossible - Rogue Nation|Mission: Impossible - Ghost Protocol|Mission: Impossible III|Mission: Impossible|The Nice Guys|John Wick|Collateral	Jack Reacher|Jack Reacher: Never Go Back|Mission: Impossible|Mission: Impossible II|Search and Destroy|Reach Me|Top Gun: Maverick|Chasers|Wanted|Mission: Impossible - Rogue Nation|Hunter Killer|The Mummy|Mission: Impossible - Rogue Nation|Mission: Impossible III|Edge of Tomorrow|The Nice Guys|Knight and Day|Top Gun|Wanted: Dead or Alive|Collateral|Shooter|Target|Crosshairs|Heatseeker|Black Moon Rising|Parker|Firewalker|The Nice Guys|Alien Hunter|Seeking Justice|The Nice Guys|Mechanic: Resurrection|Shoot to Kill|John Wick|Killers|Jerry Maguire|The Nice Guys|Romancing the Stone|Drive Angry|The Hunter's Prayer|Risky Business|Getaway|The Throwaways|Searching|The Lone Ranger|Mission: Impossible - Ghost Protocol|Boone: The Bounty Hunter|The Hunters|Extraction|Red Eye|Days of Thunder|Jason Bourne|American Sniper|Trancers|Skiptrace|Mechanic: Resurrection|Ghost Dog: The Way of the Samurai|Hunter Gatherer|Indiana Jones and the Last Crusade|Furious 7|Kong: Skull Island|The Hunt|Rise: Blood Hunter|The Predator|Faster|Reclaim|Legend|Happy Hunting|Tomb Raider|The Bourne Legacy|Looker|A Good Day to Die Hard|Bad Company|Domino|Transformers: Age of Extinction|Jack Ryan: Shadow Recruit|John Wick: Chapter 2|All the Right Moves|Hot Pursuit|Predator|Dreamscape|The Equalizer|Sniper 3|Meeting Evil|Star Wars: The Rise of Skywalker|Hunt to Kill|Inception|Rush Hour|Journey 2: The Mysterious Island|Stargate|Screamers: The Hunting|Cutter's Way|Ripley's Game|Sniper: Legacy|Treasure Hunters|Rising Fear|Mr. Right|Basic|One for the Money|Beyond the Gates	1.0
20191202-123924_117_live.pkl	Truth or Dare (2018)	The seeker likes horror and action movies, and enjoyed Ford v Ferrari and IT. He/she is willing to watch Truth or Dare.	It|Saw|Truth or Dare|13 Sins|Would You Rather|V/H/S|V/H/S/2|Trick 'r Treat|Hellraiser: Hellseeker|The Belko Experiment	Truth or Dare|Truth or Die|13 Sins|Friend Request|Death on Demand|Would You Rather|Rise: Blood Hunter|Saw|Nerve|Impulse|Truth|Saw|Need for Speed|Movie 43|Smiley|House of 9|It Follows|Fear Itself|Fright Night 2: New Blood|Kill Theory|13|V/H/S/2|Fear Lives Here|Fear X|Summer of Blood|The Midnight Game|Hellraiser: Hellseeker|Come And Find Me|Dead End Road|Die|Cheap Thrills|31|Sex Drive|In Fear|Love Bite|Beyond Clueless|Identity|Ghost Team One|Vampire|Gamer|AKA|V/H/S: Viral|Octane|It|Trick 'r Treat|Ford v Ferrari|Manhunt|Bachelor Games|Dreamkiller|Seeking Justice|S.S.D.|ABCs of Death 2|From Dusk Till Dawn|The Hitcher II: I've Been Waiting|Devil May Call|Black Cadillac|Panic Button|Arthur Newman|V/H/S|Collector|To.get.her|Trick or Treat|Camp Dread|Chasing the Devil|The Guest|Getaway|Fear, Inc.|Exam|Christine|Hesher|Curve|Vacancy|Searching|Old 37|My Little Eye|Blair Witch|Keep Watching|The Belko Experiment|The Hunt|Mockingbird|Scary Movie|Jennifer's Body|Faster|Series 7: The Contenders|Chatroom|eXistenZ|Brick|Stay Alive|L.A. Slasher|Senseless|Rings|Killer Holiday|Friday the 13th|Drive Hard|Some Kind Of Hate|Devil's Due|Fossil|Drive Angry|The Rover|Game Night	1.0
20191203-154607_12_live.pkl	Shutter Island (2010)|Christmas with the Kranks (2004)	"The seeker is looking for a crime thriller and enjoyed ""The Irishman."" They are a fan of Martin Scorsese and are open to watching his older films. They are also interested in a good family Christmas movie and seem to like movies starring [movie_reference]."	Goodfellas|The Wolf of Wall Street|Gangs of New York|Mean Streets|Casino|The Departed|The Irishman|Inside Man|L.A. Confidential|The Nice Guys	The Irishman|Black Mass|Kill the Irishman|Goodfellas|The Nice Guys|Mean Streets|Usual Suspects, The|Bad Santa 2|Road to Perdition|L.A. Confidential|The Wannabe|Brooklyn's Finest|Lucky Number Slevin|The Gambler|Spotlight|Seven Psychopaths|The Nice Guys|The Nice Guys|Ronin|The Best Offer|Righteous Kill|Ain't Them Bodies Saints|Once Upon a Time in Venice|Blood Money|Live by Night|The Nice Guys|Grosse Pointe Blank|Criminal|The Family|Reindeer Games|Green Book|Good People|Law Abiding Citizen|Absence of Malice|Bad Santa|The Goldfinch|Once Upon a Time in America|Inside Man|Barton Fink|White Sands|The Man Who Invented Christmas|All Good Things|The Hateful Eight|Wanted|Mickey Blue Eyes|City by the Sea|Bringing Out the Dead|Gangster Squad|Cold Pursuit|Raw Deal|Run All Night|Crooked House|State of Grace|Summer of Sam|Miller's Crossing|The Highwaymen|Snake Eyes|Cold Feet|True Confessions|The Judge|New York Confidential|One Good Cop|Jack Reacher|Fargo|Roman J. Israel, Esq.|Public Enemies|A Walk Among the Tombstones|The Samaritan|The Equalizer 2|After the Fall|Desperate Measures|The Wolf of Wall Street|Fred Claus|Fifty Dead Men Walking|Welcome to the Punch|The Lookalike|Find Me Guilty|Ripley's Game|American Hustle|Collateral|You Kill Me|The Immigrant|The Snowman|The Good Neighbor|Gangs of New York|Chappaquiddick|A Most Violent Year|Three Billboards Outside Ebbing, Missouri|Desperate Hours|American Gangster|Mortdecai|Midnight Run|The 15:17 to Paris|Johnny Cool|Galveston|Light Sleeper|Knives Out|Boone: The Bounty Hunter|Manchester by the Sea	0.0
20191130-134526_306_live.pkl	The Meyerowitz Stories (2017)|In Bruges (2008)	The seeker likes dramas, documentaries, and action films. His/her favorite movie is 'The Ref', which he/she describes as a dark comedy about a family on the verge of falling apart. He/she enjoyed 'The Royal Tenenbaums' and is open to similar films. He/she also likes movies like [movie_name] and [movie_name], and is interested in movies directed by Noah Baumbach and similar to 'The Grand Budapest Hotel'.	The Royal Tenenbaums|The Grand Budapest Hotel|Kicking and Screaming|The Meyerowitz Stories|Frances Ha|Marriage Story|The Big Lebowski|Little Miss Sunshine|Moonrise Kingdom|Barton Fink	The Grand Budapest Hotel|Greenberg|The Meyerowitz Stories|Big Lebowski, The|Barcelona|Barton Fink|Kicking and Screaming|Margot at the Wedding|The Big Ask|Little Miss Sunshine|The Goldfinch|The Big Sick|Synecdoche, New York|Please Give|Oldboys|The Guest House|Roommates|The Search|Moonrise Kingdom|Little Fockers|This Must Be the Place|(Untitled)|Marriage Story|Carnage|Good Will Hunting|Dinner for Schmucks|Gigantic|The Artist|Before Sunrise|The Secret Life of Walter Mitty|The Family Fang|Metropolitan|Dirty Grandpa|It's Kind of a Funny Story|Hesher|Finding Forrester|Bottle Rocket|Frances Ha|The Big Wedding|Searching for Bobby Fischer|Grown Ups|Funny People|Man in the Chair|Extremely Loud & Incredibly Close|Looking for Palladin|Father Figures|The Life|Funny Games U.S.|Up in the Air|It's Complicated|Broken Flowers|Stuck Between Stations|Where'd You Go, Bernadette|New York, I Love You|For Your Consideration|The Humbling|Jeff, Who Lives at Home|Rebel in the Rye|Same Kind of Different as Me|Stranger Than Paradise|The Late Bloomer|The Square|Happythankyoumoreplease|Sunshine|King of the Hill|The Ticket|About Schmidt|All Relative|The Young Kieslowski|People Like Us|Punch-Drunk Love|Youth|Mother!|Funny Games|Wanderlust|The Tournament|The Happy House|Welcome to Marwen|Mama's Boy|Shrink|Night on Earth|St. Vincent|Manhattan Romance|Being Flynn|Beginners|Rushmore|Paper Man|Maps to the Stars|My One and Only|Nobody|The Glass Castle|Nebraska|The Sitter|Hampstead|Rock the Kasbah|Brief Interviews with Hideous Men|The Longest Week|Beautiful Boy|Adaptation|We Don't Belong Here	0.5
20191203-050232_570_live.pkl	The Good Liar	The seeker enjoys action, adventure, and mystery movies. The seeker accepted a recommendation for a movie starring Helen Mirren and Ian McKellen.	Sherlock Holmes|Sherlock Holmes: A Game of Shadows|Enigma|The Imitation Game|Entrapment|Mission: Impossible|Mission: Impossible II|The 39 Steps|The Best Offer|Indiana Jones and the Last Crusade	Mr. Holmes|The Good Liar|Ivanhoe|Wanted|Highlander|Enigma|Sherlock Holmes|Ripley's Game|The Nice Guys|Indiana Jones and the Last Crusade|Crimson Peak|Entrapment|Good Will Hunting|Copycat|The 39 Steps|The Best Offer|Sleuth|Robin and Marian|The Imitation Game|Enduring Love|Unknown|Winchester|Mission: Impossible|Risen|Mission: Impossible II|Robin Hood|Spectre|Sherlock Holmes: A Game of Shadows|The Nice Guys|The Nice Guys|Eye of the Needle|Where Angels Fear to Tread|The Revenant|Finding Forrester|Outlander|Highlander II: The Quickening|Knight and Day|Good|Renaissance|The Mummy|Mechanic: Resurrection|Cal|Sexy Beast|King Arthur|Following|Dunkirk|Interstellar|Taken 3|The Iron Fisted Monk|Siren|When Eight Bells Toll|Stardust|Skyfall|Wonderland|Extraction|Rob Roy|Ronin|Black Sea|John Wick|The Queen|Brighton Rock|Phantom Thread|Assassin's Creed|Ladyhawke|Quicksand|Some Mother's Son|Hitchcock|Mechanic: Resurrection|Seeking Justice|The Nice Guys|John Wick: Chapter 2|Excalibur|Monty Python and the Holy Grail|Unlocked|Taken 2|Mr. Turner|Unknown|1917|MI-5|Barry Lyndon|Tinker Tailor Soldier Spy|Anna|Quantum of Solace|The Dark Knight Rises|Allied|Castaway|Gosford Park|Reach Me|Travels with My Aunt|Personal Shopper|The Count of Monte Cristo|Bad Company|Nomads|Swept from the Sea|Mortal Engines|Double Identity|Arthur|Suspect|Seraphim Falls|Headhunters	0.0
20191204-071537_330_live.pkl	Spies in Disguise (2019)	The seeker likes family-friendly movies and anything but scary movies. They enjoy both animated and live-action movies. They like Tom Hanks, Keanu Reeves, and Will Smith. They also like the movies 'Toy Story', 'Men in Black', and 'Independence Day'. They are interested in the upcoming movie [movie_name] because the plot sounds funny and it stars Will Smith. They are also a fan of Karen Gillian and know her from 'Doctor Who' and 'Guardians of the Galaxy'.	Spies in Disguise|Guardians of the Galaxy|Guardians of the Galaxy Vol. 2|Toy Story 4|Toy Story 3|Toy Story|Men in Black|Hancock|Finding Dory|Jumanji: The Next Level	Guardians of the Galaxy|Spies in Disguise|G-Force|Toy Story 3|Good Will Hunting|Bright|Toy Story|Hancock|Guardians of the Galaxy Vol. 2|Toys|Tomorrowland|The Grinch|Rise of the Guardians|After Earth|Guardians of the Galaxy|Toy Story 4|Absolutely Anything|Ghostbusters|Nine Lives|Focus|Guardians of the Galaxy Vol. 2|Seeking a Friend for the End of the World|Austin Found|Planet 51|Toy Story 2|Minions|Brother Nature|Paul|Love the Coopers|Home|Meet the Robinsons|A Wrinkle in Time|Aladdin|Jupiter Ascending|The Hunters|Suicide Squad|Rise of the Guardians|The Spiderwebhouse|Gemini Man|Guy|Missing William|Journey 2: The Mysterious Island|Finding Joy|Keanu|Beyond|Up|Monsters vs. Aliens|Forrest Gump|Alien Tornado|Wonder Park|Bean|Land of the Lost|Somebody Up There Likes Me|The Star|Star Wars: The Last Jedi|12 Gifts of Christmas|Extraction|Dumb and Dumber To|The Big Ask|Escape from Planet Earth|Paddington 2|Darling Companion|Finding Dory|Reach Me|Free Willy 2: The Adventure Home|The Spiderwebhouse|Hitch|Holidays|Knight and Day|Get Out|Space Station 76|Despicable Me 3|Saving Mr. Banks|Jumanji: The Next Level|Jumanji: Welcome to the Jungle|Spy|Stuart Little 2|Space Milkshake|Megamind|Vacation|Super|Get Smart|Enemy of the State|The Invitation|Cloudy with a Chance of Meatballs 2|The Great Gilly Hopkins|Over the Hedge|Nerdland|Collateral Beauty|The Secret Life of Walter Mitty|Incredibles 2|12 Wishes of Christmas|Ender's Game|Martian Child|Back to the Future|My Favorite Martian|Moonrise Kingdom|Bad Boys for Life|Keeping Up with the Joneses|Mars Needs Moms	1.0
20191201-073424_774_live.pkl	Frozen (2013)	The seeker enjoys actions, comedy, historical, and sci-fi films. They also like animated films. They recently watched 'Us' and are now looking for something lighter, and are potentially interested in newer Disney movies, particularly '[movie_name]'.	Frozen 2|Moana|Toy Story 4|Onward|Incredibles 2|Coco|Mulan|Deadpool|The Nice Guys|Ready Player One	Us|Aladdin|Star Wars: The Last Jedi|Bright|Smallfoot|Descendants|Frozen 2|Tomorrowland|Descendants 2|Star Wars: The Rise of Skywalker|The Mummy|Beauty and the Beast|Toy Story 4|Despicable Me 3|Escape From Tomorrow|The Nice Guys|The Nice Guys|The Spiderwebhouse|The Nice Guys|Jungle Cruise|Aloha|Deadpool|Zombieland: Double Tap|Mulan|Happy Death Day 2U|Up|Finding Dory|Good Will Hunting|A Dog's Purpose|Incredibles 2|La La Land|Deadpool 2|Ghostbusters|Onward|Lady and the Tramp|Pete's Dragon|The Spiderwebhouse|Moana|Toy Story 3|Austin Found|Mulan|Jupiter Ascending|The Lion King|Snow White and the Huntsman|Among Us|The Hunters|Spy|Reach Me|Blade Runner 2049|Despicable Me 2|The Kid Who Would Be King|Brave|Suicide Squad|Finding Joy|Ready Player One|The Secret Life of Pets 2|Somebody Up There Likes Me|Happy Death Day|Mulan II|Cinderella|Walt Before Mickey|Mother!|Coco|Rogue One: A Star Wars Story|Pan|Transformers: The Last Knight|Hunter Gatherer|Lou|Duck Duck Goose|Sleeping Beauty|Toy Story|Moonrise Kingdom|Mary Poppins Returns|The Nice Guys|Ready Player One|Happy Feet Two|Kung Fu Panda 3|Knight and Day|Hunt for the Wilderpeople|Black Panther|Dumbo|Journey 2: The Mysterious Island|Tully|Kong: Skull Island|Enchanted|Get Out|Happy Hunting|Bumblebee|Trolls World Tour|Cars 3|Rise of the Guardians|Zombieland|Megamind|Kubo and the Two Strings|Tangled|A Dog's Journey|Wonder Park|Rise of the Guardians|Passengers|Safety Not Guaranteed	0.0
20191203-170123_573_live.pkl	The Lion King (2019)|Assassin's Creed (2016)	"The seeker enjoys comic book movies, comedies, and action movies. They particularly love ""Avengers Endgame"" and are a fan of the Resident Evil movies. Michael Fassbender is an actor they admire. They are a comic fan first, which influences their expectations for comic book movie adaptations. They liked ""Aquaman"", considering it their favorite DC movie due to its brightness and character development. They also enjoyed ""Dark Phoenix"" in the theater, but felt it could have been better. They appreciate character development in movies."	Aquaman|Guardians of the Galaxy|Avengers: Endgame|X-Men: First Class|X-Men: Apocalypse|Deadpool|Deadpool 2|Doctor Strange|Thor: Ragnarok|Captain America: Civil War	Avengers: Endgame|Deadpool|Dark Phoenix|Aquaman|Guardians of the Galaxy|Avengers: Age of Ultron|The Avengers|X-Men: Apocalypse|The Dark Knight Rises|Avengers: Infinity War|Alien: Covenant|Deadpool 2|Suicide Squad|Guardians of the Galaxy|The Amazing Spider-Man|Assassin's Creed|Wanted|Green Lantern|Justice League|Bright|Doctor Strange|Spider-Man: Homecoming|Joker|Batman v Superman: Dawn of Justice|Terminator Genisys|Captain America: Civil War|The Lego Batman Movie|The Equalizer 2|Captain America: The First Avenger|Captain Marvel|Fantastic Four|Transformers: The Last Knight|Centurion|Super|Guardians of the Galaxy Vol. 2|X-Men: First Class|Transformers: Age of Extinction|Guardians of the Galaxy Vol. 2|X-Men: First Class|Man of Steel|Comic Book Villains|Star Wars: The Last Jedi|Extraction|Power Rangers|Black Panther|Mechanic: Resurrection|Kick-Ass|Captain America: The Winter Soldier|Batman Begins|Ready Player One|Polar|Thor|Iron Man 2|The New Mutants|Doctor Strange|Batman: The Dark Knight Returns, Part 1|Jumper|Shazam!|American Ultra|The Amazing Spider-Man 2|Death Note|Thor: Ragnarok|The Revenant|John Wick: Chapter 2|Blade Runner 2049|Terminator Salvation|Wonder Woman|Ant-Man and the Wasp|Fanboys|John Wick|Elektra|Hunter Killer|Man of Steel|The Accountant|Logan|G.I. Joe: Retaliation|Glass|The Predator|Kingsman: The Golden Circle|Shooter|Inception|Star Wars: The Rise of Skywalker|I Am Number Four|Ready Player One|Ant-Man|Batman: The Killing Joke|Constantine|The Northlander|300: Rise of an Empire|The Equalizer|Batman: Assault on Arkham|Batman Returns|Comic-Con Episode IV: A Fan's Hope|Gamer|Atomic Blonde|Self/less|The Dark Tower|Captain America: The First Avenger|6 Underground|Furious 7	0.0
20191130-095944_287_live.pkl	Pi (1998)	The seeker enjoys indie films, coming-of-age stories, and horror films. They appreciated Lupita Nyong'o's performance in 'Us' and are interested in family dynamics in films. They also like psychological thrillers and have enjoyed Darren Aronofsky's films 'Black Swan' and 'Mother!', finding them unsettling but excellent. They are interested in the recommended film '[movie_name]' by Darren Aronofsky.	Mother!|Black Swan|Hereditary|Midsommar|The Babadook|Get Out|Personal Shopper|Stoker|Lady Bird|Wildlife	Mother!|Us|Black Swan|Searching|Stoker|The Goldfinch|Lady Bird|Mama|Room|We Don't Belong Here|Boyhood|Nocturnal Animals|Maps to the Stars|Suspiria|Crimson Peak|Wildlife|Get Out|Hereditary|Only Lovers Left Alive|Tully|Hide and Seek|Bird Box|Personal Shopper|Noah|Come And Find Me|Nocturnal Animals|Other People|The Young Kieslowski|The Babadook|The Wait|Eraserhead|Mother|Hurt|Song to Song|The Eyes of My Mother|Intruder|Where'd You Go, Bernadette|Beasts of the Southern Wild|Stay|Juno|Mother and Child|A Ghost Story|Sinister|Oldboy|Night Moves|Among Us|Nobody Walks|Phantom Thread|Ashley|Somewhere|Ingrid Goes West|Lullaby|Under the Silver Lake|Her|To.get.her|Finding Joy|Austin Found|Me and You and Everyone We Know|Some Girl(s)|The Shape of Water|Nostalgia|Velvet Buzzsaw|The Giver|Dark Places|Luce|Being Flynn|White Bird in a Blizzard|Oculus|The Disappointments Room|Lovesong|The Family Fang|Let Me In|Inhale|The Glass Castle|Wonderstruck|Awakened|People Like Us|Little Miss Sunshine|Joy|The Unwanted|Interstellar|Never Let Me Go|The Letter|Rings|The Butterfly Room|Mother of George|Among Us|Running With Scissors|Finding a Family|Love|Okja|My Mother|American Psycho|Mother|What They Had|Midsommar|The Little Stranger|Birth|Hidden|Fifty Shades of Grey	0.0
20191202-150401_467_live.pkl	Gemini Man (2019)|Fences (2016)	The seeker enjoys sci-fi, fantasy, and action/adventure movies. They are a fan of Will Smith and Denzel Washington. They also like the Marvel Cinematic Universe (MCU).	Guardians of the Galaxy|Avengers: Infinity War|Avengers: Endgame|Doctor Strange|Black Panther|The Avengers|Guardians of the Galaxy Vol. 2|The Equalizer|The Equalizer 2|I, Robot	Bright|Suicide Squad|Guardians of the Galaxy|After Earth|Black Panther|Guardians of the Galaxy|The Equalizer 2|Wanted|Doctor Strange|Ready Player One|The Hunters|Gemini Man|Hunter Gatherer|Ready Player One|Deadpool|Hancock|Star Wars: The Last Jedi|Drive|Guardians of the Galaxy Vol. 2|Star Trek Beyond|Star Wars: The Rise of Skywalker|The Spiderwebhouse|Jupiter Ascending|Journey 2: The Mysterious Island|Sparks|Steel|Virtuosity|The Mummy|Avengers: Infinity War|The Avengers|Shooter|Guardians of the Galaxy Vol. 2|Avengers: Age of Ultron|Aladdin|The Equalizer|Blade|The Predator|Avengers: Endgame|Reach Me|Interstellar|Ad Astra|Most Wanted|Rogue Warrior: Robot Fighter|Doctor Strange|Sorry to Bother You|Oblivion|Extraction|Mechanic: Resurrection|Shaft|Deadpool 2|Insurgent|Blade Runner 2049|The Spiderwebhouse|Wonder Woman|Ink|Power Rangers|Serenity|Raiders of the Sun|Furious 7|Star Trek Into Darkness|Fifty Shades of Black|Jumper|Aquaman|Tron: Legacy|The Dark Tower|Desiree|John Carter|Fateful Findings|Conan the Barbarian|Stone|Bad Boys for Life|The Magnificent Seven|Enemy of the State|I, Robot|Fantastic Four|Green Lantern|Stargate|Jack Reacher|The Nice Guys|Equalizer 2000|Rogue One: A Star Wars Story|I Am Number Four|Gamer|Rise of the Guardians|Mechanic: Resurrection|Kin|A Wrinkle in Time|Captain Marvel|Indiana Jones and the Last Crusade|Planet 51|Inception|The Hunter's Prayer|Screamers: The Hunting|Dragonquest|Looper|Death Note|The Host|Scavengers|Divergent|Elysium	0.0
20191129-141602_117_live.pkl	A Quiet Place (2018)	The seeker enjoys indie, comedy, coming of age, thrillers, and horror movies, especially liking 'Hereditary'. They appreciate authentic representation, specifically mentioning their enjoyment of a movie featuring a deaf actress and sign language. They like the movies 'It' (original and remake), 'Get Out', and 'Birdbox'. They dislike action and romance films and found 'Us' to have plot holes and 'Tall Girl' to be cheesy. They appreciate actors like Bill Hader and Lupita Nyong'o.	Hereditary|Get Out|It|It Follows|A Quiet Place|The Babadook|Lady Bird|The Skeleton Twins|Happy Death Day|Sinister	Bird Box|It|Get Out|It Follows|Hereditary|Us|Hesher|Wish Upon|Everything, Everything|Lady Bird|The Big Sick|The Happy House|Gigantic|Little Sister|Gone|Austin Found|Happy Death Day|Mother!|The One I Love|Finding Joy|Suburban Gothic|Some Girl(s)|Love, Simon|Hidden|The Watcher|Sinister|Movie 43|Big Sky|The Guest House|Rings|Mid90s|A Quiet Place|A Ghost Story|Reach Me|Somebody Up There Likes Me|Some Kind Of Hate|The Quiet Ones|Hide and Seek|Paper Towns|Please Give|Rudderless|Hush|The Conjuring 2|The Disappointments Room|Juno|Flower|The Babadook|Goosebumps|Felt|The Young Kieslowski|As Good as It Gets|The Big Ask|Ingrid Goes West|Be Somebody|Blind|It Comes at Night|The Sound|10 Cloverfield Lane|Hide and Seek|Only Lovers Left Alive|To.get.her|Let Me In|Ten Inch Hero|Death Note|The Possession|Happy Death Day|It's Kind of a Funny Story|Blair Witch|House Hunting|Happythankyoumoreplease|Haunt|The Revenant|Follow|Good Will Hunting|Someone Great|The Spectacular Now|Green Room|Blue Jay|Truth or Dare|Ghostbusters|Poltergeist|Odd Thomas|A Bird of the Air|The Shape of Water|We Don't Belong Here|Slender Man|Carrie|Antibirth|American Gothic|The Skeleton Twins|Sorry to Bother You|Mute|Quiet City|Tallulah|Luster|Something Real and Good|Brick|Don't Look Up|Happy Death Day 2U|Good Dick	1.0
